Genre,Film Link
action,/film/king-solomons-mines-1985/
action,/film/universal-soldier-the-return/
action,/film/ninja-shadow-of-a-tear/
action,/film/deathstroke-knights-dragons-the-movie/
action,/film/django-kill-if-you-live-shoot/
action,/film/midnight-in-the-switchgrass/
action,/film/havoc-1/
action,/film/daphne-velma/
action,/film/heaven-earth/
action,/film/cosmic-sin/
action,/film/the-mysterians/
action,/film/the-toxic-avenger-part-iii-the-last-temptation-of-toxie/
action,/film/cheech-chongs-next-movie/
action,/film/the-last-days-of-american-crime/
action,/film/turbulence/
action,/film/aka-2023/
action,/film/saturday-fiction/
action,/film/city-hunter-2024/
action,/film/drop-zone/
action,/film/mobile-suit-gundam-chars-counterattack/
action,/film/next-avengers-heroes-of-tomorrow/
action,/film/space-cop/
action,/film/fate-stay-night-heavens-feel-iii-spring-song/
action,/film/tom-and-huck/
action,/film/20/
action,/film/the-punisher-dirty-laundry/
action,/film/silent-rage/
action,/film/unstoppable-2018/
action,/film/badlapur/
action,/film/airport-1975/
action,/film/the-killer-2022/
action,/film/a-hero-never-dies/
action,/film/malik-2021/
action,/film/king-of-devils-island/
action,/film/the-swordsman-2020/
action,/film/the-emerald-forest/
action,/film/man-on-the-roof/
action,/film/the-takedown/
action,/film/kung-fu-panda-secrets-of-the-furious-five/
action,/film/pokemon-mewtwo-returns/
action,/film/angamaly-diaries/
action,/film/los-bandoleros/
action,/film/intimate-confessions-of-a-chinese-courtesan/
action,/film/dragon-wars-d-war/
action,/film/cold-eyes/
action,/film/the-boss-1973/
action,/film/stray-cat-rock-delinquent-girl-boss/
action,/film/twisted-2004/
action,/film/the-debt-collector-2018/
action,/film/the-chase/
action,/film/wolf-warrior-2/
action,/film/spider-man-1978-2/
action,/film/monster-truck-mater/
action,/film/bang-bang-2014-1/
action,/film/dantes-inferno-an-animated-epic/
action,/film/robin-b-hood/
action,/film/king-kong-lives/
action,/film/3-ninjas-kick-back/
action,/film/clan-of-the-white-lotus/
action,/film/dadnapped/
action,/film/fay-grim/
action,/film/accident/
action,/film/inhumans-the-first-chapter/
action,/film/big-trouble/
action,/film/prison-break-the-final-break/
action,/film/force-of-nature/
action,/film/renaissance/
action,/film/the-mighty-peking-man/
action,/film/shinjuku-triad-society/
action,/film/the-bride-with-white-hair/
action,/film/navy-seals/
action,/film/boss-nigger/
action,/film/metro-manila/
action,/film/miami-vice-brothers-keeper/
action,/film/mighty-joe-young/
action,/film/shakedown/
action,/film/deep-fear/
action,/film/yaksha-ruthless-operations/
action,/film/santa-jaws/
action,/film/pedicab-driver/
action,/film/superman-1941/
action,/film/the-white-sun-of-the-desert/
action,/film/afro-samurai-resurrection/
action,/film/magadheera/
action,/film/azumi/
action,/film/the-turbo-charged-prelude-for-2-fast-2-furious/
action,/film/tomorrow-when-the-war-began/
action,/film/tiger-zinda-hai/
action,/film/secretly-greatly/
action,/film/gamera-vs-viras/
action,/film/cannonball-run-ii/
action,/film/the-misfits-2021/
action,/film/virumaandi/
action,/film/ballistic-ecks-vs-sever/
action,/film/the-fate-of-lee-khan/
action,/film/scanners-ii-the-new-order/
action,/film/iron-eagle/
action,/film/seoul-vibe/
action,/film/the-big-bird-cage/
action,/film/justice-league-crisis-on-infinite-earths-part-two/
action,/film/school-on-fire/
action,/film/death-machine/
action,/film/code-of-silence/
action,/film/screwed/
action,/film/debs-2003/
action,/film/sinbad-and-the-eye-of-the-tiger/
action,/film/bon-cop-bad-cop/
action,/film/death-wish-v-the-face-of-death/
action,/film/the-human-tornado/
action,/film/no-holds-barred/
action,/film/miracles-the-canton-godfather/
action,/film/winners-sinners/
action,/film/max-manus-man-of-war/
action,/film/no-tears-for-the-dead/
action,/film/action-usa/
action,/film/night-of-the-juggler/
action,/film/daryl/
action,/film/shiri/
action,/film/adagio-2023-1/
action,/film/zatoichi-and-the-chest-of-gold/
action,/film/so-close/
action,/film/zebraman/
action,/film/dragon-inn-1992/
action,/film/one-piece-clockwork-island-adventure/
action,/film/iron-mask/
action,/film/manhunt-2017/
action,/film/trigun-badlands-rumble/
action,/film/adipurush/
action,/film/the-city-of-violence/
action,/film/the-accidental-spy/
action,/film/lily-cat/
action,/film/battles-without-honor-and-humanity-final-episode/
action,/film/daicon-iv-opening-animation/
action,/film/the-tiger-2015/
action,/film/sivaji-the-boss/
action,/film/night-of-the-demons-2009/
action,/film/survivor-2015/
action,/film/highlander-the-final-dimension/
action,/film/fear-the-night/
action,/film/hunter-x-hunter-the-last-mission/
action,/film/the-white-buffalo/
action,/film/heavy-metal-2000/
action,/film/the-sound-of-fury/
action,/film/kingdom-2019/
action,/film/a-chinese-odyssey-part-two-cinderella/
action,/film/the-new-barbarians/
action,/film/the-cassandra-crossing/
action,/film/dragon-ball-curse-of-the-blood-rubies/
action,/film/appleseed-2004/
action,/film/krrish-3/
action,/film/midway/
action,/film/doctor-strange/
action,/film/violent-city-1970/
action,/film/ajab-prem-ki-ghazab-kahani/
action,/film/the-seven-deadly-sins-prisoners-of-the-sky/
action,/film/ultimate-avengers-2/
action,/film/herbie-goes-to-monte-carlo/
action,/film/geteven/
action,/film/battleground-1949/
action,/film/the-pirates-the-last-royal-treasure/
action,/film/corky-romano/
action,/film/the-man-who-feels-no-pain/
action,/film/slut-2014/
action,/film/bunraku/
action,/film/the-tournament/
action,/film/suburban-commando/
action,/film/the-incredible-hulk-1977/
action,/film/the-great-yokai-war/
action,/film/mobile-suit-gundam-hathaway/
action,/film/shark-skin-man-and-peach-hip-girl/
action,/film/tiger-on-the-beat/
action,/film/24-hours-to-live/
action,/film/shocking-dark/
action,/film/confidence/
action,/film/doctor-mordrid/
action,/film/the-man/
action,/film/big-nothing/
action,/film/soldier-blue/
action,/film/atragon/
action,/film/a-sound-of-thunder/
action,/film/the-mighty-quinn/
action,/film/smugglers-2023/
action,/film/the-blood-of-heroes/
action,/film/black-mask/
action,/film/empire-state-2013/
action,/film/marauders-2016/
action,/film/americana-2023/
action,/film/bodyguard-2011/
action,/film/in-the-line-of-duty-4/
action,/film/seobok/
action,/film/tentacles/
action,/film/kaminey/
action,/film/naruto-shippuden-the-movie-blood-prison/
action,/film/agneepath-2012/
action,/film/my-way/
action,/film/green-snake-2021/
action,/film/zatoichi-the-fugitive/
action,/film/kill-chain/
action,/film/the-last-legion/
action,/film/sister-street-fighter/
action,/film/uncharted-live-action-fan-film/
action,/film/von-ryans-express/
action,/film/man-thing/
action,/film/sorceress/
action,/film/mulan-rise-of-a-warrior/
action,/film/gintama-the-very-final/
action,/film/doctor-who-resolution/
action,/film/the-four-musketeers/
action,/film/anniyan/
action,/film/gullivers-travels/
action,/film/kinjite-forbidden-subjects/
action,/film/mortal-2020/
action,/film/far-cry/
action,/film/gamera-vs-jiger/
action,/film/raiders-of-atlantis/
action,/film/how-i-became-a-superhero/
action,/film/petta/
action,/film/the-fortress-2017/
action,/film/taxi-5/
action,/film/danger-close-the-battle-of-long-tan/
action,/film/cruel-gun-story/
action,/film/no-name-on-the-bullet/
action,/film/archenemy/
action,/film/sympathy-for-the-underdog/
action,/film/next-of-kin/
action,/film/intacto/
action,/film/killers-2014/
action,/film/garudan-2024/
action,/film/rangasthalam/
action,/film/rampant/
action,/film/in-hell/
action,/film/mr-long/
action,/film/replicant/
action,/film/undead/
action,/film/alphabet-city/
action,/film/starship-troopers-3-marauder/
action,/film/revue-starlight-the-movie/
action,/film/twelve/
action,/film/patient-zero/
action,/film/rotor/
action,/film/perriers-bounty/
action,/film/zatoichi-meets-yojimbo/
action,/film/red-scorpion/
action,/film/gurren-lagann-the-movie-childhoods-end/
action,/film/white-sands/
action,/film/space-adventure-cobra-the-movie/
action,/film/the-dogs-of-war/
action,/film/for-love-and-honour/
action,/film/she-shoots-straight/
action,/film/bhavesh-joshi-superhero/
action,/film/dragon-blade/
action,/film/uncommon-valor/
action,/film/operation-dumbo-drop/
action,/film/tears-of-the-black-tiger/
action,/film/trouble-man/
action,/film/teenage-mutant-ninja-turtles-mutant-mayhem-2/
action,/film/heat-2/
action,/film/armed-and-dangerous/
action,/film/the-eagle-shooting-heroes/
action,/film/american-ninja-2-the-confrontation/
action,/film/gamera-the-brave/
action,/film/darr/
action,/film/mad-dog-morgan/
action,/film/the-rift/
action,/film/malibu-express/
action,/film/211/
action,/film/death-race-inferno/
action,/film/iphigenia/
action,/film/naruto-the-movie-guardians-of-the-crescent-moon-kingdom/
action,/film/samurai-assassin/
action,/film/persona3-the-movie-1-spring-of-birth/
action,/film/sniper/
action,/film/down/
action,/film/hwayi-a-monster-boy/
action,/film/sentinelle/
action,/film/the-legend-of-fong-sai-yuk/
action,/film/sgt-kabukiman-nypd/
action,/film/killers-on-parade/
action,/film/raavanan/
action,/film/machine-gun-mccain/
action,/film/little-witch-academia-the-enchanted-parade/
action,/film/a-red-bear/
action,/film/double-trouble-1984/
action,/film/gator/
action,/film/running-on-karma/
action,/film/thuppakki/
action,/film/a-x-l/
action,/film/the-young-lions/
action,/film/12-mighty-orphans/
action,/film/lost/
action,/film/hercules/
action,/film/who-finds-a-friend-finds-a-treasure/
action,/film/kaala/
action,/film/kung-fu-jungle/
action,/film/pretty-guardian-sailor-moon-eternal-the-movie-part-1/
action,/film/seventh-code/
action,/film/landmine-goes-click/
action,/film/terminal-island/
action,/film/kung-fury-2/
action,/film/one-armed-boxer/
action,/film/vidocq/
action,/film/lupin-the-third-jigens-gravestone/
action,/film/contraband/
action,/film/zatoichi-on-the-road/
action,/film/blood-games/
action,/film/kopps/
action,/film/rorschach/
action,/film/superfly/
action,/film/desperate-measures/
action,/film/pokemon-the-movie-kyurem-vs-the-sword-of-justice/
action,/film/black-belt-jones/
action,/film/above-suspicion-2019/
action,/film/the-glass-shield/
action,/film/virgin-territory/
action,/film/the-last-princess-2016/
action,/film/the-raspberry-reich/
action,/film/king-of-kotha/
action,/film/asura-the-city-of-madness/
action,/film/warlock-the-armageddon/
action,/film/fire-down-below-1997/
action,/film/hellboy-animated-sword-of-storms/
action,/film/get-the-goat/
action,/film/naruto-shippuden-the-movie-the-lost-tower/
action,/film/alligator-2-the-mutation/
action,/film/megamind-the-button-of-doom/
action,/film/dabangg/
action,/film/gantz/
action,/film/the-wild-geese/
action,/film/cold-hell-2017/
action,/film/naruto-shippuden-the-movie-bonds/
action,/film/the-prodigal-son/
action,/film/armored/
action,/film/warriors-of-future/
action,/film/little-nikita/
action,/film/tracers/
action,/film/i-can-quit-whenever-i-want-2-masterclass/
action,/film/2-headed-shark-attack/
action,/film/new-kids-nitro/
action,/film/fight-zatoichi-fight/
action,/film/gamera-super-monster/
action,/film/digimon-adventure/
action,/film/a-score-to-settle/
action,/film/ride-on/
action,/film/stolz-der-nation/
action,/film/thunder-road/
adventure,/film/barbie/
